FilePath	date_lab_plate	file_name	Date	Lab	Plate	background_mean	background_SD	threshold
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-16 plate_2.csv	2023-05-16_Demengeot_plate_2	2023-05-16 plate_2	2023-05-16	Demengeot	plate_2	1.5939999999999999	0.07180529228406499	1.7376105845681298
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-16 plate_3.csv	2023-05-16_Demengeot_plate_3	2023-05-16 plate_3	2023-05-16	Demengeot	plate_3	2.161625	0.07439073963106653	2.310406479262133
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-16 plate_4.csv	2023-05-16_Demengeot_plate_4	2023-05-16 plate_4	2023-05-16	Demengeot	plate_4	1.97175	0.09017720649603514	2.1521044129920703
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-16 plate_5.csv	2023-05-16_Demengeot_plate_5	2023-05-16 plate_5	2023-05-16	Demengeot	plate_5	1.619625	0.05209589372356658	1.7238167874471333
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-16 plate_6.csv	2023-05-16_Demengeot_plate_6	2023-05-16 plate_6	2023-05-16	Demengeot	plate_6	2.251625	0.08986805804702169	2.4313611160940436
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-21 plate_1.csv	2023-05-21_Demengeot_plate_1	2023-05-21 plate_1	2023-05-21	Demengeot	plate_1	1.7257500000000001	0.06496757432970474	1.8556851486594095
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-21 plate_2.csv	2023-05-21_Demengeot_plate_2	2023-05-21 plate_2	2023-05-21	Demengeot	plate_2	3.075375	0.1469284932981249	3.36923198659625
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-21 plate_3.csv	2023-05-21_Demengeot_plate_3	2023-05-21 plate_3	2023-05-21	Demengeot	plate_3	1.836625	0.08194760957029627	2.0005202191405926
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-21 plate_4.csv	2023-05-21_Demengeot_plate_4	2023-05-21 plate_4	2023-05-21	Demengeot	plate_4	1.868125	0.053150561077538405	1.974426122155077
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-22 plate_1.csv	2023-05-22_Demengeot_plate_1	2023-05-22 plate_1	2023-05-22	Demengeot	plate_1	2.040875	0.11248801523463992	2.26585103046928
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-22 plate_2.csv	2023-05-22_Demengeot_plate_2	2023-05-22 plate_2	2023-05-22	Demengeot	plate_2	1.236	0.07282856582413245	1.3816571316482649
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-22 plate_3.csv	2023-05-22_Demengeot_plate_3	2023-05-22 plate_3	2023-05-22	Demengeot	plate_3	1.2313749999999999	0.04901293561033512	1.3294008712206702
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-22 plate_4.csv	2023-05-22_Demengeot_plate_4	2023-05-22 plate_4	2023-05-22	Demengeot	plate_4	2.464125	0.12278719977494165	2.7096993995498835
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-23 plate_1.csv	2023-05-23_Demengeot_plate_1	2023-05-23 plate_1	2023-05-23	Demengeot	plate_1	2.28725	0.0727907961214878	2.4328315922429753
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-23 plate_2.csv	2023-05-23_Demengeot_plate_2	2023-05-23 plate_2	2023-05-23	Demengeot	plate_2	1.805375	0.11583724727885611	2.0370494945577122
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-23 plate_3.csv	2023-05-23_Demengeot_plate_3	2023-05-23 plate_3	2023-05-23	Demengeot	plate_3	1.0345	0.03158209257520108	1.097664185150402
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-23 plate_4.csv	2023-05-23_Demengeot_plate_4	2023-05-23 plate_4	2023-05-23	Demengeot	plate_4	2.1965	0.15058362650510368	2.4976672530102073
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-24 plate_1.csv	2023-05-24_Demengeot_plate_1	2023-05-24 plate_1	2023-05-24	Demengeot	plate_1	1.332	0.026414281851193464	1.384828563702387
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-24 plate_2.csv	2023-05-24_Demengeot_plate_2	2023-05-24 plate_2	2023-05-24	Demengeot	plate_2	2.5105	0.10503740830226696	2.720574816604534
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-24 plate_3.csv	2023-05-24_Demengeot_plate_3	2023-05-24 plate_3	2023-05-24	Demengeot	plate_3	3.1811249999999998	0.09241125086110603	3.365947501722212
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-24 plate_4.csv	2023-05-24_Demengeot_plate_4	2023-05-24 plate_4	2023-05-24	Demengeot	plate_4	1.98225	0.15943359567096083	2.3011171913419215
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-24 plate_5.csv	2023-05-24_Demengeot_plate_5	2023-05-24 plate_5	2023-05-24	Demengeot	plate_5	2.034	0.09333197277919901	2.220663945558398
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-24 plate_6.csv	2023-05-24_Demengeot_plate_6	2023-05-24 plate_6	2023-05-24	Demengeot	plate_6	1.97625	0.08799634732679049	2.152242694653581
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-24 plate_7.csv	2023-05-24_Demengeot_plate_7	2023-05-24 plate_7	2023-05-24	Demengeot	plate_7	2.128	0.11919371987291467	2.3663874397458295
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-05-24 plate_8.csv	2023-05-24_Demengeot_plate_8	2023-05-24 plate_8	2023-05-24	Demengeot	plate_8	2.239375	0.15792488042465905	2.555224760849318
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-07 plate_1.csv	2023-06-07_Demengeot_plate_1	2023-06-07 plate_1	2023-06-07	Demengeot	plate_1	1.936375	0.10651349679735429	2.1494019935947084
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-07 plate_2.csv	2023-06-07_Demengeot_plate_2	2023-06-07 plate_2	2023-06-07	Demengeot	plate_2	2.13975	0.09246273380588058	2.324675467611761
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-07 plate_3.csv	2023-06-07_Demengeot_plate_3	2023-06-07 plate_3	2023-06-07	Demengeot	plate_3	2.182875	0.08321991090735782	2.349314821814716
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-07 plate_4.csv	2023-06-07_Demengeot_plate_4	2023-06-07 plate_4	2023-06-07	Demengeot	plate_4	1.97075	0.10432606851323678	2.1794021370264733
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-07 plate_5.csv	2023-06-07_Demengeot_plate_5	2023-06-07 plate_5	2023-06-07	Demengeot	plate_5	2.121125	0.08321819426749685	2.2875613885349937
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-07 plate_6.csv	2023-06-07_Demengeot_plate_6	2023-06-07 plate_6	2023-06-07	Demengeot	plate_6	2.334625	0.12702636115614518	2.5886777223122905
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-10 plate_1.csv	2023-06-10_Demengeot_plate_1	2023-06-10 plate_1	2023-06-10	Demengeot	plate_1	2.019875	0.0920441470165268	2.2039632940330534
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-10 plate_2.csv	2023-06-10_Demengeot_plate_2	2023-06-10 plate_2	2023-06-10	Demengeot	plate_2	1.8976250000000001	0.09423668909415579	2.0860983781883116
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-10 plate_3.csv	2023-06-10_Demengeot_plate_3	2023-06-10 plate_3	2023-06-10	Demengeot	plate_3	1.86025	0.14746500795588274	2.1551800159117653
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-10 plate_4.csv	2023-06-10_Demengeot_plate_4	2023-06-10 plate_4	2023-06-10	Demengeot	plate_4	2.724625	0.12443579813358717	2.973496596267174
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-11 plate_1.csv	2023-06-11_Demengeot_plate_1	2023-06-11 plate_1	2023-06-11	Demengeot	plate_1	2.552	0.12475919662636961	2.8015183932527394
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-11 plate_2.csv	2023-06-11_Demengeot_plate_2	2023-06-11 plate_2	2023-06-11	Demengeot	plate_2	2.198	0.12395736594260374	2.4459147318852072
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-11 plate_3.csv	2023-06-11_Demengeot_plate_3	2023-06-11 plate_3	2023-06-11	Demengeot	plate_3	1.9808750000000002	0.09820159658288949	2.177278193165779
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-11 plate_4.csv	2023-06-11_Demengeot_plate_4	2023-06-11 plate_4	2023-06-11	Demengeot	plate_4	0.9835	0.044638228331458536	1.0727764566629172
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-11 plate_5.csv	2023-06-11_Demengeot_plate_5	2023-06-11 plate_5	2023-06-11	Demengeot	plate_5	1.6300000000000001	0.09647353449077554	1.8229470689815512
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-11 plate_6.csv	2023-06-11_Demengeot_plate_6	2023-06-11 plate_6	2023-06-11	Demengeot	plate_6	1.9915	0.07416968961201649	2.139839379224033
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-11 plate_7.csv	2023-06-11_Demengeot_plate_7	2023-06-11 plate_7	2023-06-11	Demengeot	plate_7	2.475625	0.12454137293055902	2.724707745861118
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-11 plate_8.csv	2023-06-11_Demengeot_plate_8	2023-06-11 plate_8	2023-06-11	Demengeot	plate_8	2.5012499999999998	0.15152533970075296	2.8043006794015057
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-18 plate_1.csv	2023-06-18_Demengeot_plate_1	2023-06-18 plate_1	2023-06-18	Demengeot	plate_1	1.62875	0.07308263424762021	1.7749152684952403
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-18 plate_2.csv	2023-06-18_Demengeot_plate_2	2023-06-18 plate_2	2023-06-18	Demengeot	plate_2	2.590375	0.13021513791743697	2.850805275834874
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-18 plate_3.csv	2023-06-18_Demengeot_plate_3	2023-06-18 plate_3	2023-06-18	Demengeot	plate_3	1.343625	0.085511799519966	1.514648599039932
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-18 plate_4.csv	2023-06-18_Demengeot_plate_4	2023-06-18 plate_4	2023-06-18	Demengeot	plate_4	2.3495	0.1268643820328284	2.6032287640656566
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-18 plate_5.csv	2023-06-18_Demengeot_plate_5	2023-06-18 plate_5	2023-06-18	Demengeot	plate_5	2.044625	0.09149853628805835	2.2276220725761164
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-18 plate_6.csv	2023-06-18_Demengeot_plate_6	2023-06-18 plate_6	2023-06-18	Demengeot	plate_6	1.19	0.034247001954290056	1.2584940039085801
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-18 plate_7.csv	2023-06-18_Demengeot_plate_7	2023-06-18 plate_7	2023-06-18	Demengeot	plate_7	1.88975	0.07324859823134597	2.036247196462692
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-18 plate_8.csv	2023-06-18_Demengeot_plate_8	2023-06-18 plate_8	2023-06-18	Demengeot	plate_8	1.307	0.056497787567302137	1.4199955751346043
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-20 plate_1.csv	2023-06-20_Demengeot_plate_1	2023-06-20 plate_1	2023-06-20	Demengeot	plate_1	1.691	0.07687838262012094	1.844756765240242
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-20 plate_2.csv	2023-06-20_Demengeot_plate_2	2023-06-20 plate_2	2023-06-20	Demengeot	plate_2	1.792375	0.1396955234991955	2.071766046998391
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-20 plate_3.csv	2023-06-20_Demengeot_plate_3	2023-06-20 plate_3	2023-06-20	Demengeot	plate_3	1.8716249999999999	0.09949147486809391	2.070607949736188
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-20 plate_4.csv	2023-06-20_Demengeot_plate_4	2023-06-20 plate_4	2023-06-20	Demengeot	plate_4	2.0335	0.09483218260244172	2.2231643652048834
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-20 plate_5.csv	2023-06-20_Demengeot_plate_5	2023-06-20 plate_5	2023-06-20	Demengeot	plate_5	1.903	0.08233034503927285	2.067660690078546
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-24 plate_1.csv	2023-06-24_Demengeot_plate_1	2023-06-24 plate_1	2023-06-24	Demengeot	plate_1	1.961875	0.06524993158179226	2.0923748631635846
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-24 plate_2.csv	2023-06-24_Demengeot_plate_2	2023-06-24 plate_2	2023-06-24	Demengeot	plate_2	2.0147500000000003	0.07273385927966627	2.1602177185593328
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-24 plate_3.csv	2023-06-24_Demengeot_plate_3	2023-06-24 plate_3	2023-06-24	Demengeot	plate_3	2.416625	0.08878374609932035	2.5941924921986406
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-24 plate_4.csv	2023-06-24_Demengeot_plate_4	2023-06-24 plate_4	2023-06-24	Demengeot	plate_4	1.739875	0.09709411855072814	1.9340632371014563
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-24 plate_5.csv	2023-06-24_Demengeot_plate_5	2023-06-24 plate_5	2023-06-24	Demengeot	plate_5	1.95675	0.08811964269430188	2.1329892853886037
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-25 plate_1.csv	2023-06-25_Demengeot_plate_1	2023-06-25 plate_1	2023-06-25	Demengeot	plate_1	1.9929999999999999	0.08270083779157608	2.158401675583152
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-25 plate_2.csv	2023-06-25_Demengeot_plate_2	2023-06-25 plate_2	2023-06-25	Demengeot	plate_2	2.093125	0.1450462364706017	2.3832174729412037
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-25 plate_3.csv	2023-06-25_Demengeot_plate_3	2023-06-25 plate_3	2023-06-25	Demengeot	plate_3	2.8255	0.1833427703198886	3.192185540639777
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-25 plate_4.csv	2023-06-25_Demengeot_plate_4	2023-06-25 plate_4	2023-06-25	Demengeot	plate_4	1.394125	0.08727205001766435	1.5686691000353288
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-25 plate_5.csv	2023-06-25_Demengeot_plate_5	2023-06-25 plate_5	2023-06-25	Demengeot	plate_5	1.55625	0.06484872506732221	1.6859474501346443
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-25 plate_6.csv	2023-06-25_Demengeot_plate_6	2023-06-25 plate_6	2023-06-25	Demengeot	plate_6	1.3211249999999999	0.07099987424536147	1.4631247484907228
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-25 plate_7.csv	2023-06-25_Demengeot_plate_7	2023-06-25 plate_7	2023-06-25	Demengeot	plate_7	2.1245000000000003	0.06772634009642879	2.2599526801928578
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-25 plate_8.csv	2023-06-25_Demengeot_plate_8	2023-06-25 plate_8	2023-06-25	Demengeot	plate_8	2.9191249999999997	0.15342046566776646	3.2259659313355327
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-27 plate_1.csv	2023-06-27_Demengeot_plate_1	2023-06-27 plate_1	2023-06-27	Demengeot	plate_1	1.291125	0.04705752558609213	1.3852400511721843
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-27 plate_2.csv	2023-06-27_Demengeot_plate_2	2023-06-27 plate_2	2023-06-27	Demengeot	plate_2	1.8739999999999999	0.07642550060586543	2.026851001211731
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-27 plate_3.csv	2023-06-27_Demengeot_plate_3	2023-06-27 plate_3	2023-06-27	Demengeot	plate_3	1.835875	0.03857622324696914	1.9130274464939383
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-27 plate_4.csv	2023-06-27_Demengeot_plate_4	2023-06-27 plate_4	2023-06-27	Demengeot	plate_4	2.051375	0.10949747224740591	2.2703699444948118
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-27 plate_5.csv	2023-06-27_Demengeot_plate_5	2023-06-27 plate_5	2023-06-27	Demengeot	plate_5	1.253875	0.05138214670486238	1.3566392934097249
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-27 plate_6.csv	2023-06-27_Demengeot_plate_6	2023-06-27 plate_6	2023-06-27	Demengeot	plate_6	2.038	0.07640493626536361	2.190809872530727
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-06-27 plate_7.csv	2023-06-27_Demengeot_plate_7	2023-06-27 plate_7	2023-06-27	Demengeot	plate_7	2.76475	0.21940683021013074	3.2035636604202615
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-04 plate_1.csv	2023-07-04_Demengeot_plate_1	2023-07-04 plate_1	2023-07-04	Demengeot	plate_1	2.4175	0.10327771160461352	2.624055423209227
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-04 plate_2.csv	2023-07-04_Demengeot_plate_2	2023-07-04 plate_2	2023-07-04	Demengeot	plate_2	2.172875	0.14994993212021523	2.4727748642404306
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-04 plate_3.csv	2023-07-04_Demengeot_plate_3	2023-07-04 plate_3	2023-07-04	Demengeot	plate_3	2.002625	0.09738280502370901	2.1973906100474183
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-04 plate_4.csv	2023-07-04_Demengeot_plate_4	2023-07-04 plate_4	2023-07-04	Demengeot	plate_4	2.3588750000000003	0.09835858231128443	2.555592164622569
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-04 plate_5.csv	2023-07-04_Demengeot_plate_5	2023-07-04 plate_5	2023-07-04	Demengeot	plate_5	1.269625	0.0900966742687304	1.4498183485374607
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-05 plate_1.csv	2023-07-05_Demengeot_plate_1	2023-07-05 plate_1	2023-07-05	Demengeot	plate_1	1.619375	0.11316478187644272	1.8457045637528855
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-05 plate_2.csv	2023-07-05_Demengeot_plate_2	2023-07-05 plate_2	2023-07-05	Demengeot	plate_2	1.913875	0.1177241782424373	2.1493233564848744
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-05 plate_3.csv	2023-07-05_Demengeot_plate_3	2023-07-05 plate_3	2023-07-05	Demengeot	plate_3	1.92975	0.066217714505151265	2.0621854290103028
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-05 plate_4.csv	2023-07-05_Demengeot_plate_4	2023-07-05 plate_4	2023-07-05	Demengeot	plate_4	2.209875	0.12236647241556228	2.454607944831124
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-05 plate_5.csv	2023-07-05_Demengeot_plate_5	2023-07-05 plate_5	2023-07-05	Demengeot	plate_5	2.087125	0.104439233870364	2.2960034677407277
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-25 plate_1.csv	2023-07-25_Demengeot_plate_1	2023-07-25 plate_1	2023-07-25	Demengeot	plate_1	1.9617499999999999	0.06081999201390464	2.083389984027809
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-25 plate_2.csv	2023-07-25_Demengeot_plate_2	2023-07-25 plate_2	2023-07-25	Demengeot	plate_2	2.403625	0.08486617616661454	2.573357352333229
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-25 plate_3.csv	2023-07-25_Demengeot_plate_3	2023-07-25 plate_3	2023-07-25	Demengeot	plate_3	2.133	0.11935660853090628	2.3717132170618127
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-25 plate_4.csv	2023-07-25_Demengeot_plate_4	2023-07-25 plate_4	2023-07-25	Demengeot	plate_4	2.04925	0.10475924780180501	2.2587684956036096
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-25 plate_5.csv	2023-07-25_Demengeot_plate_5	2023-07-25 plate_5	2023-07-25	Demengeot	plate_5	1.276125	0.11169657559656879	1.4995181511931375
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-25 plate_6.csv	2023-07-25_Demengeot_plate_6	2023-07-25 plate_6	2023-07-25	Demengeot	plate_6	1.8565	0.14837019338706237	2.153240386774125
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-07-25 plate_7.csv	2023-07-25_Demengeot_plate_7	2023-07-25 plate_7	2023-07-25	Demengeot	plate_7	2.113625	0.14471937129690499	2.40306374259381
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-01 plate_1.csv	2023-08-01_Demengeot_plate_1	2023-08-01 plate_1	2023-08-01	Demengeot	plate_1	2.230125	0.10963111849678964	2.449387236993579
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-01 plate_2.csv	2023-08-01_Demengeot_plate_2	2023-08-01 plate_2	2023-08-01	Demengeot	plate_2	1.829375	0.058622125272192016	1.946619250544384
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-01 plate_3.csv	2023-08-01_Demengeot_plate_3	2023-08-01 plate_3	2023-08-01	Demengeot	plate_3	1.945125	0.15879316061198245	2.262711321223965
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-01 plate_4.csv	2023-08-01_Demengeot_plate_4	2023-08-01 plate_4	2023-08-01	Demengeot	plate_4	2.50725	0.13990277236097112	2.7870555447219423
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-01 plate_5.csv	2023-08-01_Demengeot_plate_5	2023-08-01 plate_5	2023-08-01	Demengeot	plate_5	1.774	0.07815552260899875	1.9303110452179975
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-01 plate_6.csv	2023-08-01_Demengeot_plate_6	2023-08-01 plate_6	2023-08-01	Demengeot	plate_6	1.767875	0.09997919426417817	1.9678333885283563
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-01 plate_7.csv	2023-08-01_Demengeot_plate_7	2023-08-01 plate_7	2023-08-01	Demengeot	plate_7	2.065875	0.10982120209035874	2.285517404180718
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-01 plate_8.csv	2023-08-01_Demengeot_plate_8	2023-08-01 plate_8	2023-08-01	Demengeot	plate_8	1.800375	0.05307928705517543	1.9065335741103508
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-20 plate_1.csv	2023-08-20_Demengeot_plate_1	2023-08-20 plate_1	2023-08-20	Demengeot	plate_1	1.58625	0.10726968683782809	1.8007893736756562
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-20 plate_2.csv	2023-08-20_Demengeot_plate_2	2023-08-20 plate_2	2023-08-20	Demengeot	plate_2	2.402375	0.10812154205866126	2.6186180841173226
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-20 plate_3.csv	2023-08-20_Demengeot_plate_3	2023-08-20 plate_3	2023-08-20	Demengeot	plate_3	1.816875	0.05843540389670827	1.9337458077934166
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-20 plate_4.csv	2023-08-20_Demengeot_plate_4	2023-08-20 plate_4	2023-08-20	Demengeot	plate_4	1.385625	0.0527174069923778	1.4910598139847557
